2025-07-23 14:16:50.041943 [INFO] class_ch341.py -                 init(71): 运行在开发环境中。尝试从脚本目录相对路径加载库: /home/tars/Tashan/lib/ch341/CH341PAR_LINUX/lib/x64/dynamic/libch347.so
2025-07-23 14:16:58.348817 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343348, 3211512, 3450810, 3317494, 3170562, 3145158, 3242328, 3257882, 3154424, 3222702, 3500498, 3364500, 3241568, 3445032, 3928422, 8255596]
2025-07-23 14:16:58.348858 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.348889 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.348918 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.348956 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.348986 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.349015 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.349044 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.349073 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.414221 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.414337 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343916, 3212006, 3450546, 3317646, 3171700, 3146030, 3242062, 3256288, 3155144, 3222134, 3500308, 3365790, 3241568, 3445448, 3930166, 8253700]
2025-07-23 14:16:58.414379 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.414410 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.414440 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.414471 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.414500 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.414528 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.414558 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.414586 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.459574 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.459672 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343120, 3211512, 3449332, 3315826, 3171130, 3143414, 3240696, 3256288, 3155144, 3222324, 3498450, 3362908, 3241304, 3445448, 3927512, 8253548]
2025-07-23 14:16:58.459710 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.459741 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.459771 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.459801 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.459830 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.459859 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.459888 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.459917 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.525019 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.525132 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343462, 3211626, 3450810, 3317608, 3172078, 3145956, 3242934, 3256668, 3156852, 3226192, 3500612, 3365108, 3240128, 3442984, 3929672, 8254420]
2025-07-23 14:16:58.525174 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.525204 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.525234 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.525265 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.525295 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.525323 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.525353 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.525382 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.590621 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.590754 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342438, 3210148, 3448990, 3315864, 3172078, 3145120, 3243162, 3257806, 3156624, 3226760, 3500612, 3365980, 3241796, 3444690, 3927094, 8252562]
2025-07-23 14:16:58.590801 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.590822 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.590842 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.590861 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.590879 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.590898 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.590917 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.590935 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.655977 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.656060 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343652, 3211512, 3450660, 3316546, 3170334, 3145120, 3242896, 3257048, 3156624, 3226760, 3500346, 3366094, 3241492, 3446094, 3930886, 8256544]
2025-07-23 14:16:58.656086 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.656106 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.656125 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.656180 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.656200 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.656218 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.656237 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.656255 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.721286 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.721383 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344258, 3212992, 3450356, 3316508, 3169500, 3145158, 3242820, 3256326, 3156586, 3224562, 3500346, 3365828, 3241492, 3445260, 3927814, 8256430]
2025-07-23 14:16:58.721425 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.721455 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.721483 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.721511 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.721588 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.721615 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.721657 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.721687 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.767352 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.767472 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342740, 3210564, 3450090, 3316014, 3169652, 3144400, 3241416, 3256212, 3155448, 3224372, 3499740, 3364122, 3240658, 3442604, 3926638, 8253018]
2025-07-23 14:16:58.767515 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.767560 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.767589 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.767618 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.767648 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.767678 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.767709 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.767749 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.832662 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.832727 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343652, 3211740, 3450772, 3317912, 3171358, 3145956, 3243730, 3257958, 3154310, 3223348, 3498754, 3366170, 3241304, 3446928, 3929900, 8253890]
2025-07-23 14:16:58.832788 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.832833 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.832866 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.832896 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.832929 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.832963 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.832994 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.833021 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.899058 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.899178 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343158, 3210072, 3449028, 3316280, 3169386, 3143224, 3240318, 3254620, 3156434, 3226496, 3499778, 3365714, 3241492, 3446776, 3932214, 8257190]
2025-07-23 14:16:58.899224 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.899255 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.899284 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.899327 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.899358 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.899387 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.899417 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.899446 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:58.965503 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:58.965598 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344258, 3212612, 3451380, 3316888, 3168666, 3143566, 3239938, 3254620, 3155070, 3225662, 3499778, 3365714, 3241492, 3445714, 3931910, 8256848]
2025-07-23 14:16:58.965648 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:58.965680 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:58.965710 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:58.965740 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:58.965769 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:58.965797 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:58.965828 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:58.965859 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.028176 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.028281 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344258, 3212612, 3451000, 3316850, 3169234, 3143338, 3241454, 3255530, 3155070, 3224826, 3497768, 3365828, 3241038, 3445070, 3931418, 8256848]
2025-07-23 14:16:59.028339 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.028388 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.028419 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.028459 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.028495 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.028523 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.028568 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.028597 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.079592 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.079723 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342514, 3210110, 3449484, 3316128, 3169272, 3143604, 3240886, 3255492, 3156472, 3223840, 3496364, 3364122, 3241000, 3444424, 3930394, 8256356]
2025-07-23 14:16:59.079782 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.079813 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.079844 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.079873 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.079901 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.079927 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.079955 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.079983 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.145535 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.145622 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343726, 3211930, 3451304, 3318100, 3173900, 3145842, 3243162, 3256934, 3150974, 3223234, 3497654, 3365336, 3241492, 3445298, 3930014, 8254686]
2025-07-23 14:16:59.145704 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.145764 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.145796 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.145827 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.145857 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.145887 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.145915 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.145943 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.212119 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.212261 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343726, 3212422, 3451342, 3318100, 3174126, 3145842, 3243162, 3258072, 3151884, 3222286, 3497654, 3364160, 3241568, 3445298, 3930128, 8258252]
2025-07-23 14:16:59.212302 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.212347 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.212377 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.212407 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.212439 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.212466 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.212494 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.212522 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.257759 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.257896 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3341792, 3210222, 3449976, 3315332, 3169462, 3143186, 3240506, 3256592, 3153324, 3222590, 3497274, 3364160, 3241644, 3445412, 3930128, 8258252]
2025-07-23 14:16:59.257941 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.257970 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.257996 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.258023 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.258048 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.258073 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.258098 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.258121 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.298428 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.298572 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343082, 3211436, 3450356, 3317760, 3171662, 3144932, 3241948, 3256858, 3156396, 3226420, 3500006, 3364614, 3241720, 3446208, 3931342, 8256848]
2025-07-23 14:16:59.298611 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.298639 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.298665 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.298692 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.298717 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.298742 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.298768 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.298791 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.363788 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.363940 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343688, 3211930, 3451114, 3317570, 3171054, 3143870, 3241834, 3256706, 3155258, 3224826, 3499172, 3364728, 3240848, 3446814, 3930810, 8254042]
2025-07-23 14:16:59.363991 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.364018 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.364046 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.364072 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.364098 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.364136 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.364161 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.364186 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.429451 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.429578 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343954, 3211930, 3450962, 3317570, 3171054, 3142542, 3241834, 3255910, 3155258, 3224562, 3498488, 3364918, 3241492, 3447610, 3931910, 8256506]
2025-07-23 14:16:59.429631 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.429665 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.429696 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.429726 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.429757 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.429785 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.429813 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.429840 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.474860 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.474970 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342248, 3210298, 3450090, 3316888, 3172192, 3141290, 3239976, 3255948, 3153552, 3223044, 3498412, 3363704, 3241416, 3444652, 3929180, 8253208]
2025-07-23 14:16:59.475033 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.475068 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.475099 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.475129 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.475158 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.475188 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.475217 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.475246 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.540220 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.540332 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343916, 3212688, 3451418, 3318100, 3174088, 3147282, 3241304, 3254848, 3157192, 3225244, 3499284, 3365866, 3241076, 3444388, 3931570, 8257644]
2025-07-23 14:16:59.540380 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.540406 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.540433 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.540458 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.540483 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.540507 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.540536 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.540570 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.605548 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.605680 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342930, 3210526, 3451000, 3318062, 3171168, 3144248, 3241986, 3255986, 3155714, 3226420, 3500840, 3365070, 3241304, 3444388, 3928724, 8255256]
2025-07-23 14:16:59.605733 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.605760 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.605787 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.605814 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.605839 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.605866 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.605890 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.605913 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.671825 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.671939 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344182, 3212232, 3451000, 3317266, 3171168, 3145424, 3240772, 3254240, 3155714, 3225700, 3499058, 3364956, 3241454, 3445904, 3932176, 8257342]
2025-07-23 14:16:59.671978 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.672009 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.672045 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.672072 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.672104 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.672129 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.672169 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.672196 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.736923 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.737040 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344182, 3212232, 3451418, 3316926, 3172952, 3142770, 3241568, 3255568, 3154500, 3225054, 3499778, 3364956, 3241454, 3445904, 3931646, 8258440]
2025-07-23 14:16:59.737077 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.737104 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.737138 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.737166 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.737195 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.737220 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.737247 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.737301 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.782954 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.783100 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343652, 3211474, 3449862, 3316090, 3169196, 3142732, 3241000, 3256402, 3154008, 3225054, 3499778, 3361278, 3240430, 3444614, 3930508, 8258440]
2025-07-23 14:16:59.783142 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.783175 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.783205 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.783235 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
